frame_num,x,y,z,velocity,is_line,screen_x,screen_y,distance,speed,angle,cluster
1466,-3.737328529,5.960134029,0,-0.358080357,False,658,837,7.034971370042743,0.358080357,122.08995114731303,2
1466,-4.286935806,6.301203251,0,-0.358080357,False,625,816,7.621219129193034,0.358080357,124.22886674452722,2
1466,-1.90530479,7.37921381,0,-0.358080357,False,861,761,7.6212192460584465,0.358080357,104.47751201888009,2
1466,-2.821316719,7.707314014,0,-0.358080357,False,797,746,8.207467169554182,0.358080357,110.10550889187054,2
1466,-2.473232269,8.438752174,0,-0.358080357,False,837,719,8.793714579778706,0.358080357,106.33482307560762,2
1466,-6.155600071,7.077589989,0,-0.358080357,False,510,774,9.379962275323297,0.358080357,131.0144982718606,2
1466,-2.931238174,8.91019249,0,-0.358080357,False,816,702,9.379962017064209,0.358080357,108.20995714508051,2
3024,0.293123811,9.375380516,0,-4.296964169,False,1029,688,9.379961694397668,4.296964169,88.20921529147464,2
3024,0.476326197,7.606319427,0,-3.580803633,False,1046,751,7.621219185373564,3.580803633,86.41667831724,2
3024,0.512966692,8.191421509,0,-3.580803633,False,1047,728,8.20746740262849,3.580803633,86.41667844606656,2
3024,0.714489281,7.587653637,0,-3.222723246,False,1065,752,7.621219236299611,3.222723246,84.62062117805782,2
3024,0.512966692,8.191421509,0,-3.222723246,False,1047,728,8.20746740262849,3.222723246,86.41667844606656,2
1905,20.22554207,17.83725166,0,4.655044556,False,1733,579,26.967389543808512,4.655044556,41.40962239147802,0
1905,20.22554207,17.83725166,0,5.013124943,False,1733,579,26.967389543808512,5.013124943,41.40962239147802,0
1576,4.525098801,10.17812538,0,3.222723246,False,1282,651,11.138705284269435,3.222723246,66.03051892482208,0
1576,4.396857262,10.86932182,0,3.222723246,False,1259,636,11.724952477904985,3.222723246,67.97568672656749,0
1576,4.525098801,10.17812538,0,3.580803633,False,1282,651,11.138705284269435,3.580803633,66.03051892482208,0
1576,4.763261795,10.71381664,0,3.580803633,False,1283,639,11.724953301538028,3.580803633,66.03052026925711,0
1576,5.001425266,11.249506,0,3.580803633,False,1284,628,12.311199776440116,3.580803633,66.03051586488507,0
1576,4.177014351,10.32585621,0,3.93888402,False,1258,647,11.13870528194617,3.93888402,67.97568788279847,0
1576,4.763261795,10.71381664,0,3.93888402,False,1283,639,11.724953301538028,3.93888402,66.03052026925711,0
559,0.0,30.48487663,0,11.45857143,False,1010,515,30.48487663,11.45857143,90.0,1
559,0.0,29.89862823,0,11.81665134,False,1010,516,29.89862823,11.81665134,90.0,1
559,0.0,30.48487663,0,11.81665134,False,1010,515,30.48487663,11.81665134,90.0,1
559,1.97858572,31.59547997,0,11.81665134,False,1050,513,31.657371274097585,11.81665134,86.4166782736578,1
559,1.007613063,32.22787094,0,11.81665134,False,1031,511,32.24361873937268,11.81665134,88.20921538085967,1
559,0.934332132,29.88402557,0,12.17473221,False,1031,516,29.89862807557065,12.17473221,88.20921533177795,1
559,0.0,30.48487663,0,12.17473221,False,1010,515,30.48487663,12.17473221,90.0,1
559,3.022839069,32.10160828,0,12.17473221,False,1071,511,32.243616580644876,12.17473221,84.62062098289276,1
559,-16.12180901,27.92379189,0,12.17473221,False,638,520,32.243617651729885,12.17473221,120.00000037781982,1
412,0.0,23.4499054,0,-20.41057968,False,1010,550,23.4499054,20.41057968,90.0,1
412,0.0,22.863657,0,-20.05249977,False,1010,553,22.863657,20.05249977,90.0,1
412,0.0,23.4499054,0,-20.05249977,False,1010,550,23.4499054,20.05249977,90.0,1
412,0.0,24.03615189,0,-20.05249977,False,1010,548,24.03615189,20.05249977,90.0,1
412,0.0,23.4499054,0,-19.69441986,False,1010,550,23.4499054,19.69441986,90.0,1
412,0.0,24.03615189,0,-19.69441986,False,1010,548,24.03615189,19.69441986,90.0,1
2318,0.0,29.31238174,0,-6.445446491,False,1010,496,29.31238174,6.445446491,90.0,1
2318,0.0,28.72613335,0,-6.087366104,False,1010,498,28.72613335,6.087366104,90.0,1
2318,0.0,29.31238174,0,-6.087366104,False,1010,496,29.31238174,6.087366104,90.0,1
2217,-1.575540543,25.1593647,0,10.38433075,False,970,538,25.208648518122562,10.38433075,93.583321722651,1
2217,0.0,25.20864868,0,10.74241066,False,1010,538,25.20864868,10.74241066,90.0,1
136,-2.711395264,21.52103233,0,10.38433075,False,930,556,21.691161721460354,10.38433075,97.18075591142576,1
136,1.025933385,32.81383514,0,10.38433075,False,1030,513,32.82986926421664,10.38433075,88.20921539219242,1
136,1.044253588,33.39979553,0,10.38433075,False,1030,511,33.41611597720266,10.38433075,88.20921540292069,1
136,1.025933385,32.81383514,0,10.74241066,False,1030,513,32.82986926421664,10.74241066,88.20921539219242,1
136,1.044253588,33.39979553,0,10.74241066,False,1030,511,33.41611597720266,10.74241066,88.20921540292069,1
772,0.0,17.00118065,0,-5.729285717,False,1010,556,17.00118065,5.729285717,90.0,0
772,0.0,17.58742905,0,-5.729285717,False,1010,551,17.58742905,5.729285717,90.0,0
772,0.0,18.17367554,0,-5.729285717,False,1010,547,18.17367554,5.729285717,90.0,0
772,1.703782082,18.09363365,0,-5.729285717,False,1070,547,18.17367469840254,5.729285717,84.62062075864603,0
772,2.418271303,6.606268406,0,-3.580803633,False,1226,770,7.0349710978103595,3.580803633,69.89449031505185,2
772,2.61979413,7.15679121,0,-3.580803633,False,1227,745,7.62121917458852,3.580803633,69.89448990197809,2
772,2.418271303,6.606268406,0,-3.222723246,False,1226,770,7.0349710978103595,3.222723246,69.89449031505185,2
772,2.61979413,7.15679121,0,-3.222723246,False,1227,745,7.62121917458852,3.222723246,69.89448990197809,2
772,2.638114214,6.521593094,0,-2.864642859,False,1248,774,7.034971434897041,2.864642859,67.9756878138475,2
772,3.297642708,6.214207649,0,-2.864642859,False,1321,791,7.034971509147403,2.864642859,62.04681483997892,2
772,3.077799797,6.325975895,0,-2.506562471,False,1296,784,7.034971401117015,2.506562471,64.05552195745736,2
772,0.0,7.034971237,0,-2.506562471,False,1010,750,7.034971237,2.506562471,90.0,2
3693,1.392338157,22.23385811,0,-20.41057968,False,1050,556,22.27741124994219,20.41057968,86.41667842038103,1
3693,1.428978562,22.81895828,0,-20.41057968,False,1050,553,22.863657553310148,20.41057968,86.4166783896146,1
2675,-12.05471706,24.77673912,0,6.445446491,False,700,540,27.553638685610895,6.445446491,115.94448008465977,1
100,-10.25933361,17.76968765,0,-0.358080357,False,641,560,20.518667727214606,0.358080357,119.99999918228005,2
100,-7.328095436,28.3815918,0,-0.358080357,False,844,520,29.312381954064243,0.358080357,104.47751207991232,1
3906,0.0,31.07112312,0,5.37120533,False,1010,517,31.07112312,5.37120533,90.0,1
3906,-1.97858572,31.59547997,0,5.37120533,False,970,516,31.657371274097585,5.37120533,93.5833217263422,1
2747,0.0,18.17367554,0,-11.45857143,False,1010,558,18.17367554,11.45857143,90.0,0
2747,-1.172495246,18.72324753,0,-11.45857143,False,970,554,18.759923858362104,11.45857143,93.58332171332091,0
2747,0.0,19.34617233,0,-11.45857143,False,1010,551,19.34617233,11.45857143,90.0,0
2747,0.0,19.93241882,0,-11.45857143,False,1010,548,19.93241882,11.45857143,90.0,1
2747,-3.755648613,23.74092865,0,-11.45857143,False,909,533,24.036151723367027,11.45857143,98.98929911884585,1
2747,-2.308350086,24.51395607,0,-11.45857143,False,949,530,24.62239879299793,11.45857143,95.37937945659483,1
2747,-3.938851357,24.89902496,0,-11.45857143,False,908,529,25.208649189737315,11.45857143,98.98929916361217,1
2747,0.0,17.58742905,0,-11.10049152,False,1010,561,17.58742905,11.10049152,90.0,0
2747,0.0,18.17367554,0,-11.10049152,False,1010,558,18.17367554,11.10049152,90.0,0
2747,0.0,18.75992393,0,-11.10049152,False,1010,554,18.75992393,11.10049152,90.0,0
2747,-0.604567885,19.33672333,0,-11.10049152,False,990,551,19.34617201072449,11.10049152,91.79078468796646,0
2747,-1.245776176,19.89344978,0,-11.10049152,False,970,548,19.932418378863897,11.10049152,93.58332177716011,1
2747,-3.004518986,23.84762955,0,-11.10049152,False,929,532,24.03615130363569,11.10049152,97.18075595695586,1
2747,-1.502259493,23.98916054,0,-11.10049152,False,970,532,24.03615208385489,11.10049152,93.58332166923572,1
2747,-3.077800035,24.42927933,0,-11.10049152,False,929,531,24.622399185266474,11.10049152,97.18075610240314,1
2747,-2.363310814,25.09762383,0,-11.10049152,False,949,529,25.208648514264965,11.10049152,95.37937902715399,1
2747,0.0,17.00118065,0,-10.74241066,False,1010,565,17.00118065,10.74241066,90.0,0
2747,0.0,17.58742905,0,-10.74241066,False,1010,561,17.58742905,10.74241066,90.0,0
2747,0.0,18.17367554,0,-10.74241066,False,1010,558,18.17367554,10.74241066,90.0,0
2747,0.0,18.75992393,0,-10.74241066,False,1010,554,18.75992393,10.74241066,90.0,0
2747,-1.209135771,19.30834961,0,-10.74241066,False,970,551,19.34617207549594,10.74241066,93.58332174678586,1
2747,-3.755648613,23.74092865,0,-10.74241066,False,909,533,24.036151723367027,10.74241066,98.98929911884585,1
2747,-3.847249985,24.31997681,0,-10.74241066,False,909,531,24.622400461490756,10.74241066,98.989299139944,1
2747,-4.726621628,24.76156235,0,-10.74241066,False,888,529,25.208647762766148,10.74241066,100.80692327396494,1
2747,0.0,17.58742905,0,-10.38433075,False,1010,561,17.58742905,10.38433075,90.0,0
2747,0.0,18.17367554,0,-10.38433075,False,1010,558,18.17367554,10.38433075,90.0,0
2747,0.586247623,18.75076103,0,-10.38433075,False,1030,554,18.759923386827563,10.38433075,88.20921528823108,0
61,-4.854863167,30.68949318,0,-1.790401816,False,908,514,31.07112305687646,1.790401816,98.98929969869435,1
61,-6.796808243,30.31860924,0,-1.432321429,False,866,515,31.071122743472372,1.432321429,102.63562536300665,1
61,-4.946464539,31.26854134,0,-1.432321429,False,908,513,31.657371795000188,1.432321429,98.98929970436606,1
516,-4.433497429,4.682962418,0,4.655044556,False,469,961,6.448723630405478,4.655044556,133.43253573922598,2
516,-3.847249985,4.423493862,0,5.013124943,False,517,988,5.862476472808583,5.013124943,131.01449707157406,2
516,-4.231975079,4.865842819,0,5.013124943,False,510,944,6.448723858911228,5.013124943,131.01450021432657,2
516,-4.616699696,5.308192253,0,5.013124943,False,505,906,7.034971291899898,5.013124943,131.01449735251006,2
516,-3.847249985,4.423493862,0,5.37120533,False,517,988,5.862476472808583,5.37120533,131.01449707157406,2
516,-4.231975079,4.865842819,0,5.37120533,False,510,944,6.448723858911228,5.37120533,131.01450021432657,2
516,-4.616699696,5.308192253,0,5.37120533,False,505,906,7.034971291899898,5.37120533,131.01449735251006,2
516,-4.433497429,4.682962418,0,5.729285717,False,469,961,6.448723630405478,5.729285717,133.43253573922598,2
516,-4.616699696,5.308192253,0,5.729285717,False,505,906,7.034971291899898,5.729285717,131.01449735251006,2
516,1.044253588,33.39979553,0,10.74241066,False,1030,511,33.41611597720266,10.74241066,88.20921540292069,1
516,0.0,32.82986832,0,11.10049152,False,1010,513,32.82986832,11.10049152,90.0,1
516,-2.05186677,32.76568604,0,11.10049152,False,970,513,32.82986961463114,11.10049152,93.58332155698078,1
516,1.044253588,33.39979553,0,11.10049152,False,1030,511,33.41611597720266,11.10049152,88.20921540292069,1
516,-1.044253588,33.39979553,0,11.10049152,False,990,511,33.41611597720266,11.10049152,91.79078459707931,1
516,0.0,34.0023613,0,11.10049152,False,1010,510,34.0023613,11.10049152,90.0,1
516,2.088507175,33.3507843,0,11.45857143,False,1050,511,33.416114011733214,11.45857143,86.41667821688917,1
516,0.0,34.0023613,0,11.45857143,False,1010,510,34.0023613,11.45857143,90.0,1
2143,-5.569352627,9.646402359,0,7.161607265,False,657,705,11.13870581152014,7.161607265,119.99999834427645,2
2143,-5.569352627,9.646402359,0,7.161607265,False,657,705,11.13870581152014,7.161607265,119.99999834427645,2
2143,-4.983104706,19.29948235,0,8.235848427,False,846,571,19.932419609493497,8.235848427,104.47751160294199,1
574,-9.379961967,16.24657059,0,1.432321429,False,642,570,18.759923838817137,1.432321429,120.00000016783778,2
3094,3.38924408,21.42474174,0,6.087366104,False,1110,523,21.69116257971235,6.087366104,81.01070085027379,1
3094,4.873183727,21.73787308,0,6.087366104,False,1152,522,22.277411108099752,6.087366104,77.36437478282629,0
1704,-12.01807594,20.81591797,0,2.148482084,False,644,561,24.036151735113005,2.148482084,120.00000019940062,1
759,3.737328529,5.960134029,0,-5.729285717,False,1395,764,7.034971370042743,5.729285717,57.91004885268698,2
759,4.286935806,6.301203251,0,-5.729285717,False,1429,749,7.621219129193034,5.729285717,55.77113325547279,2
3350,0.0,18.17367554,0,-11.81665134,False,1010,558,18.17367554,11.81665134,90.0,0
3350,0.0,18.75992393,0,-11.81665134,False,1010,554,18.75992393,11.81665134,90.0,0
3350,0.0,19.34617233,0,-11.81665134,False,1010,551,19.34617233,11.81665134,90.0,0
3350,0.622888088,19.92268372,0,-11.81665134,False,1030,548,19.93241872371051,11.81665134,88.2092153323768,0
3350,-1.245776176,19.89344978,0,-11.81665134,False,970,548,19.932418378863897,11.81665134,93.58332177716011,1
3350,0.0,20.51866722,0,-11.81665134,False,1010,546,20.51866722,11.81665134,90.0,1
3350,0.0,17.58742905,0,-11.45857143,False,1010,561,17.58742905,11.45857143,90.0,0
3350,0.0,18.17367554,0,-11.45857143,False,1010,558,18.17367554,11.45857143,90.0,0
3350,0.0,18.75992393,0,-11.45857143,False,1010,554,18.75992393,11.45857143,90.0,0
3350,0.0,19.34617233,0,-11.45857143,False,1010,551,19.34617233,11.45857143,90.0,0
3350,0.0,19.93241882,0,-11.45857143,False,1010,548,19.93241882,11.45857143,90.0,1
3350,0.0,20.51866722,0,-11.45857143,False,1010,546,20.51866722,11.45857143,90.0,1
3350,0.0,18.17367554,0,-11.10049152,False,1010,558,18.17367554,11.10049152,90.0,0
2602,5.276228428,7.755327225,0,0.358080357,False,1409,753,9.379961982399585,0.358080357,55.77113505446657,0
2602,5.9174366,8.019307137,0,0.358080357,False,1445,742,9.966210055610844,0.358080357,53.57643079110888,0
2602,5.605992794,8.940200806,0,0.358080357,False,1384,710,10.552456854116153,0.358080357,57.91004816532223,0
2602,5.221268177,9.839161873,0,0.358080357,False,1329,683,11.138704939949248,0.358080357,62.0468117400125,0
2602,4.671660423,8.803461075,0,0.716160715,False,1326,714,9.966209811501296,0.716160715,62.04681589008424,0
2602,4.946464062,9.321310997,0,0.716160715,False,1327,698,10.552456842813937,0.716160715,62.04681362722355,0
2602,5.605992794,8.940200806,0,0.716160715,False,1384,710,10.552456854116153,0.716160715,57.91004816532223,0
2602,0.0,17.58742905,0,5.013124943,False,1010,562,17.58742905,5.013124943,90.0,0
2602,0.0,18.17367554,0,5.013124943,False,1010,557,18.17367554,5.013124943,90.0,0
2602,0.0,18.75992393,0,5.013124943,False,1010,552,18.75992393,5.013124943,90.0,0
2602,0.0,19.34617233,0,5.013124943,False,1010,547,19.34617233,5.013124943,90.0,0
2602,0.0,17.58742905,0,5.37120533,False,1010,562,17.58742905,5.37120533,90.0,0
2602,1.135854721,18.13814545,0,5.37120533,False,1049,557,18.173675641228268,5.37120533,86.41667832230308,0
2602,0.586247623,18.75076103,0,5.37120533,False,1030,552,18.759923386827563,5.37120533,88.20921528823108,0
2602,0.0,19.34617233,0,5.37120533,False,1010,547,19.34617233,5.37120533,90.0,0
2602,0.567927361,18.16479874,0,5.729285717,False,1030,557,18.173674772925754,5.729285717,88.20921526387818,0
2602,0.586247623,18.75076103,0,5.729285717,False,1030,552,18.759923386827563,5.729285717,88.20921528823108,0
2602,0.0,19.34617233,0,5.729285717,False,1010,547,19.34617233,5.729285717,90.0,0
2602,5.276228428,7.755327225,0,-0.358080357,False,1409,753,9.379961982399585,0.358080357,55.77113505446657,0
2602,5.605992794,8.240035057,0,-0.358080357,False,1412,734,9.966209557648732,0.358080357,55.77113424359505,0
2602,5.93575716,8.724742889,0,-0.358080357,False,1415,717,10.552457132897878,0.358080357,55.771133522820364,0
2291,0.879371405,28.12614059,0,-3.580803633,False,1030,501,28.139884124785894,3.580803633,88.20921528750182,1
2291,-0.879371405,28.12614059,0,-3.580803633,False,990,501,28.139884124785894,3.580803633,91.79078471249818,1
2291,0.0,28.13988495,0,-3.222723246,False,1010,501,28.13988495,3.222723246,90.0,1
517,0.0,11.7249527,0,-6.087366104,False,1010,620,11.7249527,6.087366104,90.0,2
517,0.0,12.31120014,0,-6.087366104,False,1010,610,12.31120014,6.087366104,90.0,2
517,0.0,12.89744759,0,-6.087366104,False,1010,601,12.89744759,6.087366104,90.0,0
517,-0.458005965,14.64903259,0,-6.087366104,False,991,580,14.656190681307939,6.087366104,91.7907846836143,0
517,0.0,15.24243832,0,-6.087366104,False,1010,573,15.24243832,6.087366104,90.0,0
517,0.0,11.7249527,0,-5.729285717,False,1010,620,11.7249527,5.729285717,90.0,2
517,0.0,12.31120014,0,-5.729285717,False,1010,610,12.31120014,5.729285717,90.0,2
517,0.0,12.89744759,0,-5.729285717,False,1010,601,12.89744759,5.729285717,90.0,0
517,0.366404772,11.71922684,0,-5.37120533,False,1029,620,11.724953312671259,5.37120533,88.20921543366538,2
517,0.384725004,12.30518723,0,-5.37120533,False,1030,610,12.31120002656353,5.37120533,88.20921532591132,0
517,1.209135771,12.84064388,0,-5.37120533,False,1069,602,12.897447211200099,5.37120533,84.62062058521497,0
517,0.0,21.69116211,0,-4.655044556,False,1010,524,21.69116211,4.655044556,90.0,1
517,-0.659528553,21.0946064,0,-4.296964169,False,990,528,21.10491405059834,4.296964169,91.79078462923094,1
517,0.0,21.69116211,0,-4.296964169,False,1010,524,21.69116211,4.296964169,90.0,1
517,2.638114214,6.521593094,0,-2.864642859,False,1248,774,7.034971434897041,2.864642859,67.9756878138475,2
517,-0.219842851,7.031535149,0,-2.864642859,False,991,750,7.0349710326879284,2.864642859,91.7907847100813,2
678,8.207467079,14.21575069,0,0.358080357,False,1377,586,16.414934770906164,0.358080357,60.00000123514183,0
678,8.500590324,14.72345352,0,0.358080357,False,1377,582,17.001179941759418,0.358080357,59.99999862584535,0
678,8.207467079,14.21575069,0,0.716160715,False,1377,586,16.414934770906164,0.716160715,60.00000123514183,0
678,7.969303608,15.01766777,0,0.716160715,False,1348,580,17.001180701544776,0.716160715,62.046812528498585,0
678,9.3433218,14.90033531,0,0.716160715,False,1409,580,17.587428879992324,0.716160715,57.91004794581095,0
678,7.969303608,15.01766777,0,1.074241042,False,1348,580,17.001180701544776,1.074241042,62.046812528498585,0
158,1.758742809,28.08487129,0,8.235848427,False,1050,520,28.13988577880293,8.235848427,86.41667840797031,1
158,0.897691667,28.71210289,0,8.235848427,False,1031,519,28.726132748682822,8.235848427,88.20921530354694,1
158,0.0,27.55363846,0,8.593928337,False,1010,522,27.55363846,8.593928337,90.0,1
158,0.879371405,28.12614059,0,8.593928337,False,1031,520,28.139884124785894,8.593928337,88.20921528750182,1
158,0.897691667,28.71210289,0,8.593928337,False,1031,519,28.726132748682822,8.593928337,88.20921530354694,1
158,4.763261795,3.417596579,0,-2.148482084,False,1829,976,5.862476379867054,2.148482084,35.65909211607931,2
158,2.564833403,5.2716465,0,-2.148482084,False,1306,803,5.8624762008989695,2.148482084,64.05551952000684,2
296,0.0,31.65737152,0,0.358080357,False,1010,512,31.65737152,0.358080357,90.0,1
296,1.007613063,32.22787094,0,0.358080357,False,1031,511,32.24361873937268,0.358080357,88.20921538085967,1
1077,-1.190815449,7.527611732,0,-1.432321429,False,918,762,7.62121905086851,1.432321429,98.98929913434027,2
1077,-1.025933385,8.143094063,0,-1.432321429,False,936,737,8.2074673456142,1.432321429,97.18075554784664,2
1077,-0.952652395,7.561443806,0,-1.074241042,False,937,761,7.621218998099648,1.074241042,97.18075593480543,2
1077,-0.769450068,8.171319008,0,-1.074241042,False,955,737,8.207466584619597,1.074241042,95.37937952184978,2
1077,-1.099214315,8.724742889,0,-1.074241042,False,935,717,8.793714265852454,1.074241042,97.18075599008309,2
1077,-0.769450068,8.171319008,0,-0.716160715,False,955,737,8.207466584619597,0.716160715,95.37937952184978,2
530,7.621219158,17.1421051,0,2.506562471,False,1294,564,18.759924006075085,2.506562471,66.03051758019015,0
530,8.463950157,17.39643478,0,2.506562471,False,1321,562,19.346172627033337,2.506562471,64.05552143743489,0
530,7.383055687,16.60641289,0,2.864642859,False,1294,568,18.17367492695138,2.864642859,66.03051682684105,0
530,8.207467079,16.86926842,0,2.864642859,False,1321,565,18.759923584036216,2.864642859,64.05551849209324,0
530,7.859382629,17.67779732,0,2.864642859,False,1294,561,19.34617309433641,2.864642859,66.03051829991318,0
530,7.474657059,18.47784805,0,2.864642859,False,1269,556,19.932419991274198,2.864642859,67.97568852025643,0
530,7.053291798,19.26828384,0,2.864642859,False,1244,552,20.51866680187919,2.864642859,69.89448995976376,0
530,7.254814148,19.81880569,0,2.864642859,False,1245,549,21.104913818824215,2.864642859,69.89449014622984,0
530,8.134185791,20.10824585,0,2.864642859,False,1269,547,21.691162477989703,2.864642859,67.97568755687189,0
530,8.207467079,16.86926842,0,3.222723246,False,1321,565,18.759923584036216,3.222723246,64.05551849209324,0
530,7.859382629,17.67779732,0,3.222723246,False,1294,561,19.34617309433641,3.222723246,66.03051829991318,0
530,8.097545624,18.21348572,0,3.222723246,False,1294,557,19.932418498652027,3.222723246,66.0305157666984,0
530,7.053291798,19.26828384,0,3.222723246,False,1244,552,20.51866680187919,3.222723246,69.89448995976376,0
530,7.254814148,19.81880569,0,3.222723246,False,1245,549,21.104913818824215,3.222723246,69.89449014622984,0
530,7.456336975,20.36932945,0,3.222723246,False,1245,546,21.691162793344883,3.222723246,69.8944908736999,0
2302,0.0,24.62240028,0,-4.655044556,False,1010,516,24.62240028,4.655044556,90.0,1
2302,-2.363310814,25.09762383,0,-4.655044556,False,950,514,25.208648514264965,4.655044556,95.37937902715399,1
2302,-0.806090474,25.78229713,0,-4.655044556,False,990,510,25.794895370051027,4.655044556,91.7907846452972,1
3088,3.627407312,19.00306129,0,5.729285717,False,1130,541,19.346173321839323,5.729285717,79.19307768547712,0
3088,2.344990492,18.61278534,0,6.087366104,False,1089,544,18.759924267450796,6.087366104,82.81924434607994,0
3088,2.418271542,19.19443512,0,6.087366104,False,1089,539,19.346172149206584,6.087366104,82.81924414884395,0
